iter	Logloss
135	0.4636015267
136	0.4635993046
137	0.4634292895
138	0.4633795254
139	0.463377677
140	0.4633742876
141	0.4631010506
142	0.4613018563
143	0.4598942111
144	0.4597032612
145	0.4595782818
146	0.4595644297
147	0.4595153432
148	0.4595037161
149	0.4593302019
150	0.4592697171
151	0.4589678923
152	0.4588438755
153	0.4583348838
154	0.4580246379
155	0.4579740217
156	0.4578290508
157	0.4577562331
158	0.4577193332
159	0.4577115566
160	0.4576216202
161	0.4576200871
162	0.457610984
163	0.4574769514
164	0.4573513168
165	0.4572975213
166	0.4571314863
167	0.4571310581
168	0.4568885103
169	0.4551953948
170	0.4540510055
171	0.4540502975
172	0.4536125787
173	0.4532562478
174	0.4532556036
175	0.4532549976
176	0.4532540026
177	0.4532278037
178	0.4531718733
179	0.4523611886
180	0.4513418456
181	0.4509006767
182	0.4508123003
183	0.4496871462
184	0.4495005372
185	0.4493016744
186	0.4484706837
187	0.4473515244
188	0.4472463835
189	0.4472452863
190	0.4472390716
191	0.4462201399
192	0.4457671156
193	0.4456302575
194	0.4455350729
195	0.4454701336
196	0.4454505392
197	0.4440064115
198	0.4440007671
199	0.4430407697
200	0.4429656516
201	0.4429647734
202	0.442964185
203	0.4402068857
204	0.4402055498
205	0.4402045829
206	0.4402036731
207	0.4402028171
208	0.439690228
209	0.4392854395
210	0.4392847448
211	0.4392751013
212	0.4392660289
213	0.4371570174
214	0.4363050175
215	0.435413604
216	0.4353361033
217	0.433983174
218	0.4336301728
219	0.43362962
220	0.4334146458
221	0.4332466227
222	0.4326619215
223	0.4320629893
224	0.4309053633
225	0.4309047422
226	0.4309041578
227	0.4308637754
228	0.4308632596
229	0.4285371327
230	0.4277678706
231	0.4260159238
232	0.4260145721
233	0.4257471991
234	0.4249902281
235	0.4249262541
236	0.4245378006
237	0.4245371376
238	0.4245060038
239	0.4244605007
240	0.4241610222
241	0.4229756983
242	0.4222811938
243	0.4199668733
244	0.4190803387
245	0.4190795085
246	0.4190787274
247	0.4189532708
248	0.4189525584
249	0.418951888
250	0.4173259458
251	0.4172765873
252	0.4164362907
253	0.4150112882
254	0.4150109745
255	0.4148816006
256	0.414756392
257	0.4147560653
258	0.4147559992
259	0.413842735
260	0.4137304947
261	0.4131042973
262	0.4126749969
263	0.4112613479
264	0.4104063173
265	0.4099064045
266	0.4071744816
267	0.4071637755
268	0.4057542839
269	0.4051929356
270	0.4051872641
271	0.4045955136
272	0.4042137534
273	0.4042132161
274	0.4042127106
275	0.4033468896
276	0.4026991138
277	0.4019278005
278	0.401794311
279	0.4014383746
280	0.4004838648
281	0.3987023223
282	0.3987015981
283	0.3987009168
284	0.3974730467
285	0.3959894903
286	0.3942832654
287	0.3942827563
288	0.3942822774
289	0.3933655828
290	0.3924292864
291	0.3900456321
292	0.3889571629
293	0.3878759171
294	0.3874473737
295	0.3858208743
296	0.3836868071
297	0.3823394789
298	0.3803455005
299	0.3794379445
300	0.3794371109
301	0.3784266474
302	0.3781123762
303	0.3768470227
304	0.3768463327
305	0.3755367373
306	0.3747136896
307	0.3746401898
308	0.3741575858
309	0.3737799073
310	0.372574625
311	0.3725741379
312	0.3719314717
313	0.3705788158
314	0.3688141599
315	0.3672926887
316	0.36729203
317	0.3669933759
318	0.3655566202
319	0.3646286441
320	0.3632829609
321	0.3617826687
322	0.3606483824
323	0.3596121143
324	0.3589243788
325	0.3578772897
326	0.3565424942
327	0.3551140108
328	0.3537338983
329	0.3535490144
330	0.3526210545
331	0.3515402401
332	0.3499643966
333	0.3482585961
334	0.3477291697
335	0.3464142713
336	0.3455386636
337	0.3445943124
338	0.3438706555
339	0.3421738483
340	0.3413963037
341	0.3403203851
342	0.3395532845
343	0.3387803401
344	0.3376411797
345	0.3370318027
346	0.3356452886
347	0.3351368689
348	0.3344323027
349	0.3337956385
350	0.3327538807
351	0.3321441106
352	0.3313335477
353	0.3307113807
354	0.3297735584
355	0.3287139219
356	0.3272353537
357	0.326598662
358	0.3254717084
359	0.3245302211
360	0.3229739028
361	0.3225952735
362	0.3216676995
363	0.3208951447
364	0.3203213068
365	0.3193314468
366	0.3186046365
367	0.318322592
368	0.3177872715
369	0.3166310829
370	0.3157990177
371	0.3149522329
372	0.3135053779
373	0.3125117533
374	0.3117459668
375	0.3109304304
376	0.3100350031
377	0.3096673094
378	0.3083131746
379	0.3072477056
380	0.3069301845
381	0.3065191125
382	0.3062985566
383	0.3057422193
384	0.3047599035
385	0.3043598997
386	0.3041771176
387	0.3038808403
388	0.3035977748
389	0.3029017091
390	0.3028025526
391	0.301321257
392	0.3011003653
393	0.3003865758
394	0.2994895845
395	0.2987812905
396	0.2983567649
397	0.2979669302
398	0.2974263095
399	0.2966350071
400	0.2961819633
401	0.2960411018
402	0.2949659148
403	0.2945804347
404	0.2941720583
405	0.2928344083
406	0.2914577034
407	0.2912876527
408	0.2902978499
409	0.2896709021
410	0.2890542002
411	0.2884225045
412	0.2870581065
413	0.286541827
414	0.2858535829
415	0.2855848242
416	0.2844543336
417	0.2836222076
418	0.2833507931
419	0.2829579652
420	0.2822450338
421	0.2810845389
422	0.2804197361
423	0.279675976
424	0.2793996719
425	0.2788373226
426	0.2776273805
427	0.2774928105
428	0.2762017692
429	0.2757532966
430	0.274628081
431	0.2739871203
432	0.2734064748
433	0.2727888574
434	0.2720215293
435	0.2717693614
436	0.2713599782
437	0.2709814978
438	0.2698855256
439	0.2693139419
440	0.2691661288
441	0.2678990939
442	0.2673248325
443	0.2666868103
444	0.2665496923
445	0.2663217215
446	0.2653394325
447	0.2644954485
448	0.264051756
449	0.2634503006
450	0.2626474159
451	0.2616207824
452	0.2612012514
453	0.2604274358
454	0.2595005007
455	0.259291774
456	0.2585302096
457	0.2582434291
458	0.2574187206
459	0.2572371913
460	0.2567508146
461	0.2559838021
462	0.2550812889
463	0.2543631585
464	0.2535811773
465	0.2530229508
466	0.2519849537
467	0.2512324063
468	0.2505060565
469	0.2499616083
470	0.2494770384
471	0.2487440841
472	0.2482803317
473	0.2477365671
474	0.2471784754
475	0.2465804813
476	0.2463570113
477	0.2457039988
478	0.2451446501
479	0.2443098385
480	0.2439367839
481	0.2429703502
482	0.242068231
483	0.2416322547
484	0.2413397275
485	0.2405290999
486	0.2401206125
487	0.2399551804
488	0.2394319879
489	0.2390126656
490	0.2380630512
491	0.2372643117
492	0.2368133708
493	0.2362868623
494	0.2356041714
495	0.2354098733
496	0.235004117
497	0.2342725725
498	0.2335892666
499	0.2333751012
500	0.2327384035
501	0.2316210623
502	0.230973411
503	0.2308102466
504	0.2300320763
505	0.2297737483
506	0.2287457843
507	0.2279942739
508	0.2275696448
509	0.2268341553
510	0.2259798902
511	0.2253705847
512	0.224981368
513	0.2239918673
514	0.2237970539
515	0.2231048212
516	0.2225429673
517	0.2221014697
518	0.2215740182
519	0.2208912532
520	0.2206568658
521	0.2199315218
522	0.2194300972
523	0.2187778465
524	0.2186008392
525	0.2181743855
526	0.2176061385
527	0.217101125
528	0.2165674322
529	0.2157231036
530	0.2154294333
531	0.2149488561
532	0.2144751695
533	0.2139886159
534	0.2132925939
535	0.2129571096
536	0.212608352
537	0.2120191295
538	0.2115445015
539	0.2111145745
540	0.210758883
541	0.2101326418
542	0.2098191703
543	0.2097470261
544	0.209267503
545	0.2088580823
546	0.208391396
547	0.2073877837
548	0.2069205955
549	0.2064101472
550	0.206011304
551	0.2052842088
552	0.2044349135
553	0.2040009017
554	0.2036300919
555	0.2032409344
556	0.2030585956
557	0.2023769908
558	0.2017054535
559	0.2016422496
560	0.2012395382
561	0.2008496207
562	0.2006986085
563	0.2000371713
564	0.1997165304
565	0.1989819765
566	0.1985984259
567	0.1983654391
568	0.1982149964
569	0.1975644714
570	0.1971544354
571	0.1967930674
572	0.1967192208
573	0.1965368711
574	0.1956877016
575	0.1952697405
576	0.1949309568
577	0.1945116664
578	0.1942991503
579	0.1936452009
580	0.1934000784
581	0.1921647884
582	0.1916476292
583	0.1912834826
584	0.1909422798
585	0.1906314643
586	0.1901421485
587	0.1895566886
588	0.1891318741
589	0.1886152615
590	0.1883374547
591	0.1878353651
592	0.1870592099
593	0.1867759147
594	0.186333157
595	0.1861769767
596	0.1856097353
597	0.185346093
598	0.1847627791
599	0.1840663495
600	0.1839543271
601	0.1836593246
602	0.1832853354
603	0.1832092524
604	0.1830035251
605	0.1827103241
606	0.1820720349
607	0.1817157587
608	0.1810530764
609	0.1806195664
610	0.180129224
611	0.1798970579
612	0.1792797222
613	0.1787023045
614	0.1784905706
615	0.1781031912
616	0.1777693488
617	0.1773323742
618	0.1768110866
619	0.1762522518
620	0.1757471815
621	0.175310179
622	0.1748460964
623	0.1743749302
624	0.1741673979
625	0.1737003853
626	0.1732221368
627	0.1728423062
628	0.172485166
629	0.1719928148
630	0.1716497788
631	0.1711582621
632	0.1706675354
633	0.1702133982
634	0.1699106556
635	0.1694738055
636	0.1690962347
637	0.1689070801
638	0.1687335478
639	0.1683882295
640	0.1683338613
641	0.1676567637
642	0.1673835622
643	0.1669918143
644	0.1668462462
645	0.1663766624
646	0.1660131287
647	0.1657065244
648	0.1649290364
649	0.1646205063
650	0.1641387116
651	0.1638616938
652	0.1637791699
653	0.1631220859
654	0.1630754651
655	0.1626272456
656	0.1624591295
657	0.1618033473
658	0.1610312983
659	0.1605616493
660	0.1602239871
661	0.1598558192
662	0.1596086655
663	0.1594612544
664	0.1593460741
665	0.1589565968
666	0.158320342
667	0.1575400355
668	0.1572525653
669	0.1569663971
670	0.1566550195
671	0.1559249868
672	0.1555711877
673	0.1552175134
674	0.1544590081
675	0.1540516033
676	0.1538802714
677	0.1537109129
678	0.1533756334
679	0.1527524552
680	0.1523533081
681	0.1520748857
682	0.1518043339
683	0.1516640232
684	0.1511593444
685	0.151029866
686	0.1505618844
687	0.1504525762
688	0.1502739266
689	0.1499092547
690	0.1495977703
691	0.1494729764
692	0.1493645808
693	0.1491004159
694	0.1485117689
695	0.1479245128
696	0.1477130234
697	0.1473792282
698	0.147183734
699	0.1469099191
700	0.1462542918
701	0.1461551373
702	0.1459357803
703	0.1454848785
704	0.1452253513
705	0.1450715917
706	0.1444829119
707	0.144306652
708	0.1441140151
709	0.143809316
710	0.1433361315
711	0.1430812007
712	0.1428543594
713	0.14266092
714	0.1425041083
715	0.1421936077
716	0.1418550214
717	0.1416463102
718	0.1411785283
719	0.1411114777
720	0.1410591888
721	0.1409670337
722	0.1407587426
723	0.1404352306
724	0.1402661952
725	0.1402145961
726	0.1396898336
727	0.139452723
728	0.1392176608
729	0.1389419535
730	0.1386602223
731	0.1383250747
732	0.1382594415
733	0.1380411087
734	0.1378676317
735	0.1375756487
736	0.137465636
737	0.1374098244
738	0.1371970486
739	0.1371193754
740	0.1370496799
741	0.1368524272
742	0.1366561887
743	0.1363961521
744	0.136166012
745	0.1360078287
746	0.1356644095
747	0.1354580061
748	0.1350859358
749	0.1350411596
750	0.1345928722
751	0.1345849232
752	0.1342411915
753	0.1341421977
754	0.1340682734
755	0.1337736082
756	0.1337145342
757	0.1336536269
758	0.1334249415
759	0.1333579669
760	0.1332513122
761	0.133162217
762	0.1326900804
763	0.1325510504
764	0.1323139807
765	0.1321958035
766	0.1319890062
767	0.131711513
768	0.1316123275
769	0.1314413698
770	0.1313886976
771	0.131300092
772	0.1311222848
773	0.1310732977
774	0.1308975811
775	0.1308734498
776	0.1305952576
777	0.1302946701
778	0.1302714748
779	0.1300870766
780	0.129784516
781	0.1297159267
782	0.1296277353
783	0.1295179262
784	0.1292450618
785	0.1291525156
786	0.1290288745
787	0.128873891
788	0.1288322349
789	0.1286211047
790	0.1283830899
791	0.1279930559
792	0.1278607299
793	0.1277843009
794	0.1275492914
795	0.1273478043
796	0.1272236822
797	0.1270069486
798	0.1269552604
799	0.1267986436
800	0.1267596737
801	0.1265673336
802	0.1263653429
803	0.1261331478
804	0.1259248603
805	0.1257176231
806	0.1254712685
807	0.1254231374
808	0.1253255846
809	0.125189858
810	0.1251460913
811	0.1249839283
812	0.1248391414
813	0.1248082214
814	0.1246220412
815	0.1243772703
816	0.1241896725
817	0.1239939416
818	0.1239456449
819	0.1237112323
820	0.1234450708
821	0.1234126407
822	0.1233665803
823	0.1231328275
824	0.1229936697
825	0.12277639
826	0.1225316461
827	0.122399743
828	0.122325469
829	0.1219815231
830	0.1216589653
831	0.1215287644
832	0.1213932148
833	0.1213846294
834	0.1212101237
835	0.1209335074
836	0.1208355078
837	0.1206624955
838	0.1204871263
839	0.1202325721
840	0.1200862383
841	0.1198283465
842	0.1196986862
843	0.1195757813
844	0.119291054
845	0.1191479411
846	0.1190862485
847	0.1189218643
848	0.1186997524
849	0.1184985885
850	0.1184439023
851	0.1183930042
852	0.1183650252
853	0.1181312896
854	0.1180100396
855	0.1179892203
856	0.117825754
857	0.1175822235
858	0.1174892526
859	0.1173041914
860	0.1170831632
861	0.1170362791
862	0.1168625483
863	0.1167919137
864	0.1166840045
865	0.1166289541
866	0.1165458411
867	0.1163052073
868	0.1162067078
869	0.1160794457
870	0.1160362309
871	0.1159158278
872	0.1157542079
873	0.1153365068
874	0.1152961241
875	0.1152163145
876	0.1149900706
877	0.1147367165
878	0.1145903945
879	0.1144519542
880	0.11435573
881	0.1143352967
882	0.114208116
883	0.1141260354
884	0.1138509372
885	0.1137328451
886	0.1135518754
887	0.1134458144
888	0.113280932
889	0.1131717422
890	0.1131343883
891	0.1129993506
892	0.112944431
893	0.1127890154
894	0.1126397696
895	0.1124810757
896	0.1122905572
897	0.1121522453
898	0.111995546
899	0.1119140144
900	0.1118821549
901	0.1118096291
902	0.1116626891
903	0.1113711951
904	0.1112264596
905	0.1109749217
906	0.1109074297
907	0.1108604713
908	0.1106843348
909	0.1106153272
910	0.1102927364
911	0.1100492424
912	0.1098439152
913	0.109747199
914	0.109513986
915	0.1094667483
916	0.1093392937
917	0.1091352349
918	0.1089381283
919	0.108779538
920	0.1086617138
921	0.1085688374
922	0.1085054282
923	0.1084652529
924	0.1083502634
925	0.1082850865
926	0.1082153263
927	0.1081262947
928	0.1078875344
929	0.1078452101
930	0.1077479024
931	0.1076647126
932	0.107563549
933	0.1073784069
934	0.1072866996
935	0.1072530366
936	0.1071390812
937	0.1071074218
938	0.1070111984
939	0.1069323919
940	0.1067994897
941	0.106607244
942	0.1065678855
943	0.1065207213
944	0.1063953553
945	0.1062510992
946	0.1060787964
947	0.1059748268
948	0.1057761851
949	0.1056301669
950	0.1055022638
951	0.1054421934
952	0.1051864449
953	0.1049327051
954	0.1048291468
955	0.1047458335
956	0.1046297322
957	0.1045447203
958	0.1043059346
959	0.1041396814
960	0.1040550579
961	0.1038718943
962	0.1036773234
963	0.1035807813
964	0.1034676296
965	0.1033386728
966	0.1030224114
967	0.1029593089
968	0.1028599362
969	0.1028176374
970	0.1026632119
971	0.1024810607
972	0.1023529985
973	0.10231873
974	0.1022193358
975	0.102031504
976	0.1018323313
977	0.1018072611
978	0.1015955217
979	0.1014452349
980	0.1012506941
981	0.1010848299
982	0.100989661
983	0.1007231994
984	0.1005910351
985	0.1005100203
986	0.1004955067
987	0.1004719422
988	0.1004314287
989	0.1003076463
990	0.1002211209
991	0.10018305
992	0.1000274948
993	0.09983506836
994	0.09963567161
995	0.09935294496
996	0.0992567244
997	0.09918723774
998	0.09912091438
999	0.09901602673
